impath,mos_qual,label,classname
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_290.jpg,0.933456892,0,"a portrait of girl chronomancer glass jewelry padlocks fantasy, long-shot, blurred detail, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_163.jpg,1.399557817,0,"a portrait of girl boxer in a red dress, elevation view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_274.jpg,3.483126252,0,"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_196.jpg,2.497857823,0,"the essence of the chemical element hydrogen, blurred detail, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_122.jpg,2.092525257,0,"chinese demon god character design, top view"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_180.jpg,3.197097634,0,"muscular cyborg girl with prosthetic arms, warm color, anime style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_014.jpg,2.851195987,0,a small leopard gecko
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_211.jpg,2.841551967,0,"a woman in a trench coat looking out a window, cold color, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_068.jpg,1.499340184,0,"yog sothoth chef in a kitchen, abstract style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_026.jpg,3.397119887,0,a painting of a eclipse
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_025.jpg,4.009734806,0,a still of breaking bad
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_032.jpg,3.432908534,0,an emo portrait painting
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_074.jpg,3.10236099,0,"legionary of the roman empire, baroque style"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_204.jpg,3.739587462,0,"2 friends partying and are facing the camera, close-up, baroque style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_064.jpg,1.536125842,0,"monsters playing board games, baroque style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_292.jpg,2.39277982,0,"a translucent bioluminescent ctenophore floating deep in the sea, close-up, soft lighting, realistic style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_089.jpg,3.033904884,0,"a crocodile in a new york sewer, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_075.jpg,3.968713435,0,"concept art of octopus attack, anime style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_231.jpg,1.566876536,0,"a dramatic photo of a lion made of cotton candy, cold color, hyper detail"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_044.jpg,3.44363061,0,male warrior silver armor
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_053.jpg,3.480852014,0,castle from howl's sticker
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_291.jpg,3.10236099,0,"oil painting portrait of anthropomorphic female green fox animal, long-shot, hyper detail, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_133.jpg,2.364083074,0,"a blue abyss underwater concept art, elevation view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_070.jpg,2.879719212,0,"space reflected in fox's eye , anime style"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_278.jpg,1.146784292,0,"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_112.jpg,3.410425033,0,"gorgeous young scandanavian woman, realistic style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_123.jpg,2.429699357,0,"anthropomorphic pine marten animal, elevation view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_106.jpg,2.723869967,0,"vaporware yosemite amusement park, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_090.jpg,3.665354297,0,"little girl with a mushroom hat, anime style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_244.jpg,2.62350113,0,"man at a royal banquet wearing an asymmetrical gown, top view, soft lighting"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_018.jpg,0.373079324,0,man hating his printer
/hd2/wangzichuan/AGIQA-3K/glide_normal_023.jpg,0.597640981,0,king kong on fighting
/hd2/wangzichuan/AGIQA-3K/glide_normal_053.jpg,0.981735619,0,castle from howl's sticker
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_261.jpg,2.677763969,0,"epic vessel cage armor of interdimensional adventurer, warm color, elevation view, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_057.jpg,1.631692057,0,sartre hugging a sad alien
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_225.jpg,2.970383326,0,"atomic cloud fire explosion inside a snow globe, warm color, long-shot"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_230.jpg,2.748735776,0,"a fantast beauty detailed elf with mermaid tail, cold color, blurred detail"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_030.jpg,3.280058289,0,brand logo fruit company
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_085.jpg,0.637168837,0,"grumpy minions sitting in a bar, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_128.jpg,3.369531125,0,"portrait of a tang dynasty empress , soft lighting"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_034.jpg,3.74071135,0,rat portrait as a warrior
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_024.jpg,3.432908534,0,goddess of mystic unity
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_214.jpg,3.646722598,0,"render of rivendell dreamy beautiful landscape, close-up, baroque style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_111.jpg,1.621793163,0,"grand canyon full of potato salad, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_156.jpg,2.851195987,0,"an adventure party resting in a tavern, blurred detail"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_193.jpg,2.657701443,0,"a portrait of a female robot made from code, elevation view, abstract style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_082.jpg,2.968775923,0,"lanky young half - orc warrior, realistic style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_064.jpg,3.169153524,0,"monsters playing board games, baroque style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_043.jpg,3.238192633,0,a frog wearing police cap
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_035.jpg,3.774911662,0,illustration of a rowboat
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_092.jpg,3.112865772,0,"steampunk walter white portrait , realistic style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_045.jpg,3.809111975,0,superman punches the pope
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_098.jpg,3.635603955,0,"cute fox in suit dancing in club, abstract style"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_074.jpg,2.839729721,0,"legionary of the roman empire, baroque style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_291.jpg,2.817302903,0,"oil painting portrait of anthropomorphic female green fox animal, long-shot, hyper detail, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_130.jpg,3.795705898,0,"photography of a happy blonde girl , warm color"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_077.jpg,3.436323658,0,"a anthropomorphic cat warrior, realistic style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_082.jpg,3.059123051,0,"lanky young half - orc warrior, realistic style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_004.jpg,3.153995905,0,red and blue armor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_085.jpg,0.232521964,0,"grumpy minions sitting in a bar, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_268.jpg,2.794145879,0,"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_078.jpg,1.897445686,0,"tree of life embroidered scene, abstract style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_126.jpg,2.37877521,0,"the shogoth wearing a santa costume, blurred detail"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_128.jpg,0.54235666,0,"portrait of a tang dynasty empress , soft lighting"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_055.jpg,3.813376788,0,a small ocean full of life
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_172.jpg,2.47896401,0,"art of a mimic from dungeons and dragons, top view"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_001.jpg,3.481534167,0,a tray of sushi
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_141.jpg,1.59075248,0,"a portrait of girl bard in red dress, cold color"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_007.jpg,3.167161119,0,a cat doing karaoke
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_088.jpg,3.517088733,0,"a space shuttle flying in space, abstract style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_288.jpg,3.238617735,0,"a beautiful painting of old golden samovars of russian empire, close-up, blurred detail, abstract style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_212.jpg,2.395499044,0,"a glass vase of pink and white dahlia flowers, top view, realistic style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_132.jpg,3.64096935,0,"a girl with rainbow in white shirt , top view"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_202.jpg,2.838030773,0,"a biomechanical blue raspberry made of metal, top view, realistic style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_034.jpg,2.245596149,0,rat portrait as a warrior
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_186.jpg,2.824073647,0,"a portrait of girl alchemist in blue dress, blurred detail, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_264.jpg,2.860651067,0,"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_084.jpg,3.626710307,0,"sheep that looks like broccoli, baroque style"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_275.jpg,0.898350097,0,"a vibrant emotional key shot of cute australian shepherd, cold color, HDR lighting, anime style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_197.jpg,3.417300183,0,"storm troopers cosplaying the power rangers , hyper detail, realistic style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_292.jpg,3.112865772,0,"a translucent bioluminescent ctenophore floating deep in the sea, close-up, soft lighting, realistic style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_100.jpg,1.411682898,0,"a small garden buzzing with bees, anime style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_099.jpg,3.235946058,0,"brain floating out of a portrait, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_230.jpg,2.982848125,0,"a fantast beauty detailed elf with mermaid tail, cold color, blurred detail"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_108.jpg,2.991040101,0,"portrait of a dancing eagle woman, abstract style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_284.jpg,2.69074642,0,"portrait of beautiful female supermodel wearing olive dress, top view, soft lighting, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_170.jpg,2.640552565,0,"portrait of butterflies swarming flowers, warm color"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_118.jpg,0.547283561,0,"foxes judging a cheese competition, abstract style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_174.jpg,2.811700345,0,"ancient golden chrome finish skateboard , close-up"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_282.jpg,2.784549692,0,"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_281.jpg,0.696426448,0,"portrait of a philippine character in a scenic environment, top view, hyper detail, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_269.jpg,3.079505301,0,"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_238.jpg,2.16726552,0,"many bodies floating in an infinite lake of blood, elevation view, close-up"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_166.jpg,2.885703528,0,"a cybertronic metallic green tree frog , blurred detail"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_188.jpg,1.461634192,0,"portrait painting of a west hightland white, soft lighting, abstract style"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_201.jpg,2.889390821,0,"a gummy bear performing at woodstock concert, cold color, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_197.jpg,2.933805906,0,"storm troopers cosplaying the power rangers , hyper detail, realistic style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_123.jpg,2.06489602,0,"anthropomorphic pine marten animal, elevation view"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_004.jpg,3.569908726,0,red and blue armor
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_049.jpg,3.604391931,0,portrait of evil alchemist
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_094.jpg,3.665354297,0,"painted portrait of fierce elder, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_153.jpg,3.311772574,0,"grumpy king in yellow sitting in a bar, elevation view"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_285.jpg,2.71557697,0,"portrait of an aesthetic kawaii goth woman with long dreads, top view, HDR lighting, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_053.jpg,3.50945668,0,castle from howl's sticker
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_173.jpg,1.846507718,0,"ancient japanese fantasy garden at night, elevation view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_224.jpg,1.472090597,0,"lovers being pulled apart across space and time, warm color, close-up"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_040.jpg,3.199772697,0,an elaborate robot coding
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_031.jpg,0.564086878,0,black mickey mouse skull
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_247.jpg,3.057832635,0,"a saint noble high priestess pray for god in church, elevation view, HDR lighting"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_044.jpg,3.891247881,0,male warrior silver armor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_269.jpg,0.731226048,0,"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_039.jpg,0.480827465,0,beautiful topaz girl dark
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_145.jpg,2.074448369,0,"kraken is using large sponge for bath, long-shot"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_286.jpg,1.482013745,0,"an epic artistic colourful natural scene on an alien planet, elevation view, soft lighting, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_114.jpg,3.683010044,0,"donut glazed with white chocolate, baroque style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_000.jpg,3.481534167,0,statue of a man
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_137.jpg,2.897228486,0,"white fur furry mothman movie scene , hyper detail"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_295.jpg,3.153270423,0,"depressed people standing around an hourglass with little sand left, long-shot, HDR lighting, anime style"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_065.jpg,1.077419679,0,"an environmental concept art, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_274.jpg,3.050789396,0,"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_000.jpg,4.093672499,0,statue of a man
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_060.jpg,1.759600793,0,"artwork with only triangles, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_293.jpg,3.022343767,0,"futuristic robot alien invasion award winning pixar movie poster , close-up, HDR lighting, abstract style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_006.jpg,3.930743523,0,a river in a forest
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_230.jpg,0.702583315,0,"a fantast beauty detailed elf with mermaid tail, cold color, blurred detail"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_211.jpg,3.059123051,0,"a woman in a trench coat looking out a window, cold color, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_094.jpg,3.315612856,0,"painted portrait of fierce elder, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_138.jpg,3.323965048,0,"render of dreamy beautiful landscape, soft lighting"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_054.jpg,3.969519749,0,beautiful white fluffy cat
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_014.jpg,3.683010044,0,a small leopard gecko
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_116.jpg,3.239106761,0,"portrait of beautiful armored girl, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_246.jpg,1.194190381,0,"alphonse eric from full metal alchemist brotherhood, elevation view, soft lighting"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_028.jpg,1.152883399,0,maroon to black gradient
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_079.jpg,2.90198339,0,"the infernal dark gun magicks , baroque style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_134.jpg,2.78310259,0,"a biomechanical orchid heart fusion, close-up"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_015.jpg,1.893894456,0,santa claus on drugs
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_270.jpg,3.347266947,0,"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_287.jpg,2.757266234,0,"cute anthropomorphic lizard person portrait symmetrical axis, elevation view, HDR lighting, realistic style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_276.jpg,3.075619946,0,"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_161.jpg,2.035648457,0,"cute fluffy baby lop eared bunny rabbit, cold color"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_099.jpg,0.544081163,0,"brain floating out of a portrait, baroque style"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_249.jpg,3.750701609,0,"a female elven warrior wearing platinum breastplate, close-up, hyper detail"
/hd2/wangzichuan/AGIQA-3K/glide_normal_276.jpg,0.44196185,0,"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_020.jpg,3.239106761,0,a overgrown old house
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_108.jpg,3.469682644,0,"portrait of a dancing eagle woman, abstract style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_237.jpg,3.348349994,0,"portrait of terrified green ball gown young woman, top view, long-shot"
/hd2/wangzichuan/AGIQA-3K/glide_normal_046.jpg,0.411989915,0,the drowned and the saved
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_185.jpg,0.775754404,0,"die cut sticker of chibi cute golf player , long-shot, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_269.jpg,3.187357422,0,"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_191.jpg,3.496291466,0,"cute fluffy golden teddy bear eating bagels, cold color, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_041.jpg,2.614222137,0,a raspberry made of metal
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_168.jpg,3.641108818,0,"the celestial realm of the elven deities, soft lighting"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_198.jpg,2.784549692,0,"robots creating new robots in a factory line, soft lighting, abstract style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_009.jpg,3.022343767,0,girl from fight club
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_042.jpg,3.447455747,0,a man jumping off a cliff
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_178.jpg,1.297700751,0,"a car crawling with human hands and feet, soft lighting"
/hd2/wangzichuan/AGIQA-3K/glide_normal_017.jpg,0.666005895,0,tragedy of the commons
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_004.jpg,3.351474113,0,red and blue armor
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_151.jpg,0.786886493,0,"photo of a white fashion jewelry store, cold color"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_172.jpg,3.088169836,0,"art of a mimic from dungeons and dragons, top view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_181.jpg,2.877106534,0,"an underwater photo of coral in the ocean, cold color, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_141.jpg,0.447544482,0,"a portrait of girl bard in red dress, cold color"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_125.jpg,3.641108818,0,"a upright walking cute giraffe toy, long-shot"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_087.jpg,1.702366115,0,"a tonalism portrait of a ghost , realistic style"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_030.jpg,2.817302903,0,brand logo fruit company
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_023.jpg,0.422156431,0,king kong on fighting
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_252.jpg,2.504517295,0,"a bokeh photo of a zombie gardener admiring flowers, close-up, soft lighting"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_158.jpg,0.968570405,0,"photograph of a stone cairn in scotland, soft lighting"
/hd2/wangzichuan/AGIQA-3K/glide_normal_271.jpg,1.519124647,0,"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_012.jpg,1.976390846,0,life bar and mana bar
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_143.jpg,2.680501651,0,"portrait of squids swarming the ocean, elevation view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_156.jpg,2.467831921,0,"an adventure party resting in a tavern, blurred detail"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_151.jpg,2.917022056,0,"photo of a white fashion jewelry store, cold color"
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_238.jpg,1.799906586,0,"many bodies floating in an infinite lake of blood, elevation view, close-up"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_241.jpg,3.174942147,0,"breaking moon as seen from the surface of the moon, top view, hyper detail"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_033.jpg,2.44244092,0,the pope had a rock band
/hd2/wangzichuan/AGIQA-3K/xl2.2_normal_270.jpg,3.080115584,0,"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_007.jpg,2.163775142,0,a cat doing karaoke
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_012.jpg,2.69321342,0,life bar and mana bar
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_257.jpg,3.118812912,0,"dragons flyring around a snowcapped fantasy mountain, blurred detail, HDR lighting"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_125.jpg,2.653231999,0,"a upright walking cute giraffe toy, long-shot"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_245.jpg,2.740407521,0,"fullbody portrait of half - fox woman with fox ears, top view, HDR lighting"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_006.jpg,3.944689199,0,a river in a forest
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_287.jpg,0.587962822,0,"cute anthropomorphic lizard person portrait symmetrical axis, elevation view, HDR lighting, realistic style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_104.jpg,2.178897063,0,"a biomechanical cybertronic frog, baroque style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_009.jpg,3.4459796,0,girl from fight club
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_132.jpg,3.038374121,0,"a girl with rainbow in white shirt , top view"
/hd2/wangzichuan/AGIQA-3K/glide_normal_159.jpg,0.686697692,0,"person walking inside a timeless bubble, HDR lighting"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_221.jpg,3.10230551,0,"goose being zipped - up by man in orange shirt, warm color, elevation view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_167.jpg,3.628776877,0,"two women working in a recording studio, hyper detail"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_018.jpg,3.436323658,0,man hating his printer
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_062.jpg,3.671553148,0,"a colour portrait of a king, realistic style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_283.jpg,3.158021435,0,"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_275.jpg,2.951467196,0,"a vibrant emotional key shot of cute australian shepherd, cold color, HDR lighting, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_095.jpg,3.173394589,0,"moon sea with stars and galaxies, anime style"
/hd2/wangzichuan/AGIQA-3K/midjourney_lowstep_081.jpg,2.268627069,0,"large purple lovecraftian void, sci-fi style"
/hd2/wangzichuan/AGIQA-3K/AttnGAN_normal_013.jpg,1.146784292,0,everything is a dream
/hd2/wangzichuan/AGIQA-3K/glide_normal_283.jpg,1.312705603,0,"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style"
/hd2/wangzichuan/AGIQA-3K/glide_normal_218.jpg,0.742358137,0,"a masonic illuminati waiting room with a couch, soft lighting, abstract style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_179.jpg,2.995621756,0,"underwater photography of the rough ocean, HDR lighting"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_222.jpg,1.726751061,0,"interior of cosmic highway created by the gods, cold color, top view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_normal_015.jpg,2.706378634,0,santa claus on drugs
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_115.jpg,2.094906068,0,"ocean of canvas that catches fire, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_highcorr_190.jpg,3.232987189,0,"delicious peanut butter donut with glazing , warm color, anime style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_162.jpg,2.732709062,0,"an industrial geometric temple lab room, top view"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowstep_113.jpg,3.046700546,0,"epic colourful scene from a dream, abstract style"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_231.jpg,2.251027408,0,"a dramatic photo of a lion made of cotton candy, cold color, hyper detail"
/hd2/wangzichuan/AGIQA-3K/midjourney_normal_129.jpg,3.597061498,0,"portrait of a beautiful young woman, HDR lighting"
/hd2/wangzichuan/AGIQA-3K/sd1.5_lowcorr_065.jpg,2.856177525,0,"an environmental concept art, anime style"
/hd2/wangzichuan/AGIQA-3K/DALLE2_normal_087.jpg,2.414897168,0,"a tonalism portrait of a ghost , realistic style"
